Project Geographic District ,Project Building Identifier,Project School Name,Project Type,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
3,M837,WEST END SECONDARY SCHOOL - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000,0,DSF0001086326,FALSE,,,
3,M841,M811 SPED - MANHATTAN,SCA CIP,ROOFS,Scope,Complete,4/27/2021,9/10/2021,9/8/2021,56358,68797,68797,DSF0000994645,TRUE,12439,22.07140069,1
3,M841,M811 SPED - MANHATTAN,SCA CIP,ROOFS,Design,Complete,9/9/2021,2/14/2022,5/6/2022,281792,251041,229683,DSF0000994645,TRUE,-52109,-18.49200829,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,ROOFS,Construction,In-Progress,6/12/2023,12/2/2024,,6340318,5755968,1138553,DSF0000994645,TRUE,-5201765,-82.04265149,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,ROOFS,"CM,F&E",In-Progress,6/12/2023,12/2/2024,,394509,104345,101926,DSF0000994645,TRUE,-292583,-74.16383403,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/9/2023,7/10/2023,3/21/2023,4500,1778,1778,DSF0001034564,TRUE,-2722,-60.48888889,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/21/2023,9/14/2023,5/3/2023,20250,7113,7113,DSF0001034564,TRUE,-13137,-64.87407407,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,12/8/2023,12/6/2024,,261000,233371,2237,DSF0001034564,TRUE,-258763,-99.14291188,0
3,M841,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,12/8/2023,12/6/2024,,52639,29493,7262,DSF0001034564,TRUE,-45377,-86.20414522,0
3,M841,M811 SPED - MANHATTAN,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,6/8/2021,,,,33094,24922,SCA0000069792,FALSE,,,
3,M841,M811 SPED - MANHATTAN,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,100000,0,DSF0001086327,FALSE,,,
3,M841,M811 SPED - MANHATTAN,DOE - Skilled Trades,ELEVATOR MODERNIZATION,Construction,In-Progress,3/21/2022,,,,72385,374843,DSF0001020263,FALSE,,,
3,M932,P.S. 859 - MANHATTAN,DOE - RESOA,FY24 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,175000,0,DSF0001086336,FALSE,,,
3,MQAE,HARLEM HEBREW LANGUAGE CHARTER SCHOOL,DIIT - RESOA,FY20 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,3/14/2021,,,,50000,0,DSF0000913659,FALSE,,,
3,MQAE,HARLEM HEBREW LANGUAGE CHARTER SCHOOL,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,3/1/2023,,,,99648,0,DSF0001033183,FALSE,,,
4,M007,P.S. 7 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,12/14/2023,5/1/2024,5/10/2024,52060,90250,90123,"DSF0001067975, DSF0001095677",TRUE,38063,73.11371494,1
4,M007,P.S. 7 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,In-Progress,5/28/2024,10/29/2024,,260298,260596,2750,"DSF0001067975, DSF0001095677",TRUE,-257548,-98.94351858,0
4,M007,P.S. 7 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY,Construction,PNS,,,PNS,5856715,5856715,17233,"DSF0001067975, DSF0001095677",FALSE,,,
4,M007,P.S. 7 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,364418,365068,6108,"DSF0001067975, DSF0001095677",FALSE,,,
4,M007,P.S. 7 - MANHATTAN,Fast Track Projects,ELECTRICAL WORK FOR A/C INITIATIVE / LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,10/23/2020,,,,207020,161939,"DSF0000912697, DSF0000912923",FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,IDA FLOOD ELIMINATION / IDA ELECTRICAL UPGRADE / IDA ROOFS / IDA HEATING PLANT UPGRADE / IDA INTERIOR SPACES / NON-IDA PLAYGROUND UPGRADE,Scope,Complete,1/21/2022,6/7/2022,12/21/2022,121867,246134,110508,"SCA0000070741, DSF0001083709, DSF0001068069, DSF0001068072, DSF0001083710, DSF0001086883",TRUE,-11359,-9.320816956,0
4,M013,P.S. 497 - MANHATTAN,SCA CIP,IDA FLOOD ELIMINATION / IDA ELECTRICAL UPGRADE / IDA ROOFS / IDA HEATING PLANT UPGRADE / IDA INTERIOR SPACES / NON-IDA PLAYGROUND UPGRADE,Design,In-Progress,12/23/2022,5/26/2023,,607409,702290,424627,"SCA0000070741, DSF0001083709, DSF0001068069, DSF0001068072, DSF0001083710, DSF0001086883",TRUE,-182782,-30.09207964,0
4,M013,P.S. 497 - MANHATTAN,SCA CIP,IDA FLOOD ELIMINATION / IDA ELECTRICAL UPGRADE / IDA ROOFS / IDA HEATING PLANT UPGRADE / IDA INTERIOR SPACES / NON-IDA PLAYGROUND UPGRADE,Construction,PNS,,,PNS,13499879,13499879,160863,"SCA0000070741, DSF0001083709, DSF0001068069, DSF0001068072, DSF0001083710, DSF0001086883",FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,IDA FLOOD ELIMINATION / IDA ELECTRICAL UPGRADE / IDA ROOFS / IDA HEATING PLANT UPGRADE / IDA INTERIOR SPACES / NON-IDA PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,867539,867539,130356,"SCA0000070741, DSF0001083709, DSF0001068069, DSF0001068072, DSF0001083710, DSF0001086883",FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,PATH OF TRAVEL IDA FLOOD ELIMINATION,Scope,Complete,1/25/2023,4/26/2023,3/27/2023,9146,0,0,DSF0001083734,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,PATH OF TRAVEL IDA FLOOD ELIMINATION,Design,In-Progress,3/28/2023,7/27/2023,,41157,41157,0,DSF0001083734,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,PATH OF TRAVEL IDA FLOOD ELIMINATION,Construction,PNS,,,PNS,530468,530468,53,DSF0001083734,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,SCA CIP,PATH OF TRAVEL IDA FLOOD ELIMINATION,"CM,F&E",PNS,,,PNS,98320,98320,2596,DSF0001083734,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,DOE - RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,7/16/2018,,,,127861,0,DSF0000866429,FALSE,,,
4,M013,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II - M,DOE - RESOA,FY19 RESO A TOILET STUDENTS,Construction,In-Progress,6/21/2019,,,,79836,0,DSF0000889851,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,DOE - RESOA,FY20 RESO A BATHROOM UPGRADES,Construction,In-Progress,7/15/2023,,,,60436,0,DSF0000913073,FALSE,,,
4,M013,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II - M,DOE - RESOA,FY20 RESO A WATER FOUNTAIN UPGRADES,Construction,In-Progress,5/9/2022,,,,37611,0,DSF0000913295,FALSE,,,
4,M013,CENTRAL PARK EAST HS - MANHATTAN,DOE - RESOA,FY20 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,3/5/2020,,,,75000,0,DSF0000913339,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,DOE - RESOA,FY24 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,260000,0,DSF0001086171,FALSE,,,
4,M013,CENTRAL PARK EAST HS - MANHATTAN,DOE - RESOA,FY24 RESO A CAFETERIA UPGRADE,Construction,PNS,,,PNS,,288000,0,DSF0001086172,FALSE,,,
4,M013,P.S. 497 - MANHATTAN,DOE - Skilled Trades,ACE BOILER BURNER CONVERSIONS,Construction,In-Progress,4/29/2022,,,,3390158,0,DSF0000912464,FALSE,,,
4,M013,CENTRAL PARK EAST HS - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,3/27/2023,,,,481214,0,DSF0001035127,FALSE,,,
4,M013,CENTRAL PARK EAST HS - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,5/1/2024,,5/16/2024,,65832,378,DSF0001084184,FALSE,,,
4,M013,CENTRAL PARK EAST HS - MANHATTAN,DOE - Skilled Trades,GYM CEILING,Construction,In-Progress,5/5/2023,,,,167171,0,DSF0001085127,FALSE,,,
4,M045,P.S. 37 - MANHATTAN,SCA CIP,SIDEWALK REPAIR / ROOFS / EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,Scope,Complete,1/17/2023,2/6/2024,12/5/2023,270422,248104,212608,"DSF0001083716, DSF0001068381, DSF0001096081, DSF0001096080, DSF0001096076",TRUE,-57814,-21.37917773,0
4,M045,P.S. 37 - MANHATTAN,SCA CIP,SIDEWALK REPAIR / ROOFS / EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,Design,Complete,12/21/2023,5/23/2024,4/26/2024,1352113,428140,349683,"DSF0001083716, DSF0001068381, DSF0001096081, DSF0001096080, DSF0001096076",TRUE,-1002430,-74.13803432,0
4,M045,P.S. 37 - MANHATTAN,SCA CIP,SIDEWALK REPAIR / ROOFS / EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,Construction,PNS,,,PNS,30422536,30422536,80375,"DSF0001083716, DSF0001068381, DSF0001096081, DSF0001096080, DSF0001096076",FALSE,,,
4,M045,P.S. 37 - MANHATTAN,SCA CIP,SIDEWALK REPAIR / ROOFS / EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,"CM,F&E",PNS,,,PNS,1892958,1892958,65835,"DSF0001083716, DSF0001068381, DSF0001096081, DSF0001096080, DSF0001096076",FALSE,,,
4,M045,P.S. 37 - MANHATTAN,DOE - RESOA,FY23 RESO A SUPPLEMENTAL COOLING,Construction,In-Progress,11/21/2023,,,,446089,0,DSF0001035634,FALSE,,,
4,M045,P.S. 37 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,6/10/2024,,,,65832,0,DSF0001084195,FALSE,,,
4,M045,P.S. 37 - MANHATTAN,DOE - Skilled Trades,SWIMMING POOL,Construction,In-Progress,5/29/2024,,,,428076,0,DSF0001096078,FALSE,,,
4,M050,P.S. 964 - MANHATTAN,SCA IEH,"PO18-ROOM 122, ABATE 10 SQ. FT. CEILING PLASTER, 10 L.F. PIPE INSULATION ROOM 208, ABATE 5 SQ. FT. W",Construction,In-Progress,5/29/2024,,,,575,0,SCA0000073036,FALSE,,,
4,M050,P.S. 964 - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,4/23/2024,,6/24/2024,,60000,60000,DSF0001086189,FALSE,,,
4,M050,NY CENTER FOR AUTISM CHARTER - M,DOE - RESOA,FY22 RESO A BATHROOM UPGRADES,Construction,In-Progress,8/11/2023,,,,189281,0,DSF0001033687,FALSE,,,
4,M057,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,7/27/2018,12/13/2018,3/21/2019,124610,151060,142752,DSF0000889342,TRUE,18142,14.55902416,1
4,M057,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,11/6/2019,4/27/2020,5/14/2021,623050,432586,416401,DSF0000889342,TRUE,-206649,-33.16732204,0
4,M057,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,7/20/2022,7/18/2024,,14018625,14239778,3532621,DSF0000889342,TRUE,-10486004,-74.80051717,0
4,M057,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,7/20/2022,7/18/2024,,872270,940054,936589,DSF0000889342,TRUE,64319,7.373748954,1
4,M057,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,6/2/2022,9/30/2022,6/9/2022,3426,2681,2681,DSF0001034624,TRUE,-745,-21.74547577,0
4,M057,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,6/9/2022,12/6/2022,10/25/2022,15415,10723,10723,DSF0001034624,TRUE,-4692,-30.43788518,0
4,M057,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,4/17/2023,3/11/2024,,198679,186643,150344,DSF0001034624,TRUE,-48335,-24.32818768,0
4,M057,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,4/17/2023,3/11/2024,,142519,132775,118785,DSF0001034624,TRUE,-23734,-16.65321817,0
4,M057,P.S. 57 - MANHATTAN,SCA IEH,"PO18-AUDITORIUM MATERIALS FOR MOLD REMOVAL/REPLACEMENT: REMOVE 12X12 BEIGE & PEACH FLOOR TILES, 100",Construction,Complete,5/26/2023,,5/3/2024,,37626,37626,SCA0000072021,FALSE,,,
4,M057,P.S. 57 - MANHATTAN,DOE - Skilled Trades,SEWAGE EJECTOR PUMP REPLACEMENT,Construction,Complete,1/10/2024,,2/21/2024,,62238,32899,DSF0001096234,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,SCA CIP,ROOF REPLACEMENT / EXTERIOR MASONRY,Scope,Complete,7/13/2023,11/29/2023,11/7/2023,34411,54760,46977,"DSF0001085177, DSF0001111826",TRUE,12566,36.51739269,1
4,M072,P.S. 72 - MANHATTAN,SCA CIP,ROOF REPLACEMENT / EXTERIOR MASONRY,Design,Complete,11/17/2023,4/22/2024,4/24/2024,172055,65536,59263,"DSF0001085177, DSF0001111826",TRUE,-112792,-65.55578158,0
4,M072,P.S. 72 - MANHATTAN,SCA CIP,ROOF REPLACEMENT / EXTERIOR MASONRY,Construction,PNS,,,PNS,3871250,3871250,19297,"DSF0001085177, DSF0001111826",FALSE,,,
4,M072,P.S. 72 - MANHATTAN,SCA CIP,ROOF REPLACEMENT / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,240877,240877,42556,"DSF0001085177, DSF0001111826",FALSE,,,
4,M072,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,6/14/2022,10/13/2022,6/28/2022,4689,3970,3970,DSF0001034582,TRUE,-719,-15.33375986,0
4,M072,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,6/28/2022,12/23/2022,10/25/2022,21099,15878,15878,DSF0001034582,TRUE,-5221,-24.74524859,0
4,M072,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,4/17/2023,3/11/2024,,271948,248967,207543,DSF0001034582,TRUE,-64405,-23.68283642,0
4,M072,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,4/17/2023,3/11/2024,,155435,127023,113021,DSF0001034582,TRUE,-42414,-27.28729051,0
4,M072,P.S. 72 - MANHATTAN,SCA Emergency Response,EMERGENCY STABILIZATION- SIDEWALK BRIDGE @ PS72M,Construction,In-Progress,10/2/2023,,,,174508,94135,SCA0000072367,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,SCA IEH,PO18-ABATE FIBERGLASS INSULATION ABOUT 100 LINEAR FEET NEEDS TO BE REMOVED BASEMENT,Construction,Complete,9/27/2023,,6/25/2024,,1162,412,SCA0000072353,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,SCA IEH,PO18-AUDITORIUM CIELING SOFFIT LEAKING DETERIORATED PLASTER AND CEMENT BOARD ADHERA BOOK REINSPECTIO,Construction,Complete,12/14/2023,,1/3/2024,,1592,617,SCA0000072566,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,Fast Track Projects,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,7/13/2021,,,,119228,111965,DSF0000912082,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DIIT - RESOA,FY19 RESO A TECHNOLOGY,Purch & Install,In-Progress,3/14/2021,,,,100000,0,DSF0000889840,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DIIT - RESOA,FY19 RESO A TECHNOLOGY,Purch & Install,In-Progress,3/14/2021,,,,100000,0,DSF0000890161,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,1/23/2024,,,,55323,50323,,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DOE - RESOA,FY17 RESO A SCIENCE LAB UPGRADES,Construction,PNS,,,PNS,,79400,0,DSF0000844208,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DOE - RESOA,FY22 RESO A BATHROOM UPGRADES,Construction,In-Progress,11/1/2022,,,,197247,0,DSF0001033636,FALSE,,,
4,M072,P.S. 72 - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,6/22/2022,,,,444648,0,DSF0000992462,FALSE,,,
4,M083,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,2/4/2020,7/6/2020,4/2/2020,59840,81393,81393,"DSF0000960648, DSF0000943795",TRUE,21553,36.0177139,1
4,M083,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,4/3/2020,9/2/2020,7/16/2020,299201,420613,351279,"DSF0000960648, DSF0000943795",TRUE,52078,17.40569049,1
4,M083,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,9/20/2021,9/19/2023,,6732000,6358626,4965562,"DSF0000960648, DSF0000943795",TRUE,-1766438,-26.23942365,0
4,M083,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,9/20/2021,9/19/2023,,420477,887458,866268,"DSF0000960648, DSF0000943795",TRUE,445791,106.0203055,1
4,M083,P.S. 83 - MANHATTAN,SCA CIP,ROOFS / WINDOWS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,9/29/2023,2/20/2024,11/9/2023,173903,119026,112149,"DSF0001068739, DSF0001111834, DSF0001111833, DSF0001111832",TRUE,-61754,-35.51060074,0
4,M083,P.S. 83 - MANHATTAN,SCA CIP,ROOFS / WINDOWS / PARAPETS / EXTERIOR MASONRY,Design,Complete,12/20/2023,5/22/2024,5/7/2024,869516,320635,320515,"DSF0001068739, DSF0001111834, DSF0001111833, DSF0001111832",TRUE,-549001,-63.13868865,0
4,M083,P.S. 83 - MANHATTAN,SCA CIP,ROOFS / WINDOWS / PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,19564118,19564118,39842,"DSF0001068739, DSF0001111834, DSF0001111833, DSF0001111832",FALSE,,,
4,M083,P.S. 83 - MANHATTAN,SCA CIP,ROOFS / WINDOWS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,1217322,1217322,42192,"DSF0001068739, DSF0001111834, DSF0001111833, DSF0001111832",FALSE,,,
4,M083,P.S. 83 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5/3/2024,9/4/2024,5/14/2024,3549,1661,1661,DSF0001087473,TRUE,-1888,-53.19808397,0
4,M083,P.S. 83 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,5/14/2024,11/8/2024,,15969,15969,6643,DSF0001087473,TRUE,-9326,-58.40065126,0
4,M083,P.S. 83 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,PNS,,,PNS,205818,205818,0,DSF0001087473,FALSE,,,
4,M083,P.S. 83 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",PNS,,,PNS,38147,38147,155,DSF0001087473,FALSE,,,
4,M083,P.S. 83 - MANHATTAN,SCA IEH,"PO18-ABATE AND REPAIR FLOOR TILES IN THE GYM  2ND FLOOR APPROXIMATELY 64 SQFT. FLOOR TILES 9X9, CRAC",Construction,In-Progress,3/28/2024,,,,963,388,SCA0000072884,FALSE,,,
4,M083,P.S. 182 - MANHATTAN,DOE - RESOA,FY18 RESO A PLAYGROUNDS,Construction,In-Progress,11/27/2019,,,,93994,0,DSF0000866427,FALSE,,,
4,M083,P.S. 83 - MANHATTAN,DOE - RESOA,FY24 RESO A SUPPLEMENTAL COOLING,Construction,PNS,,,PNS,,450000,0,DSF0001086201,FALSE,,,
4,M096,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,2/18/2020,7/17/2020,4/27/2020,96801,136910,136910,"DSF0000960649, DSF0000960650, DSF0000943905",TRUE,40109,41.43448931,1
4,M096,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,4/28/2020,9/28/2020,10/29/2020,484003,585876,518688,"DSF0000960649, DSF0000960650, DSF0000943905",TRUE,34685,7.166277895,1
4,M096,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,8/4/2022,8/2/2024,,10890057,9983870,7484717,"DSF0000960649, DSF0000960650, DSF0000943905",TRUE,-3405340,-31.27017609,0
4,M096,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,8/4/2022,8/2/2024,,677603,376278,374329,"DSF0000960649, DSF0000960650, DSF0000943905",TRUE,-303274,-44.75688567,0
4,M096,P.S. 96 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS,Scope,In-Progress,5/10/2024,9/26/2024,,,495,495,"DSF0001096581, DSF0001096585",FALSE,,,
4,M096,P.S. 96 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS,Design,PNS,,,PNS,,1983,1983,"DSF0001096581, DSF0001096585",FALSE,,,
4,M096,P.S. 96 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS,Construction,PNS,,,PNS,,5550,0,"DSF0001096581, DSF0001096585",FALSE,,,
4,M096,P.S. 96 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS,"CM,F&E",PNS,,,PNS,0,2815,2815,"DSF0001096581, DSF0001096585",FALSE,,,
4,M096,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,7/11/2022,11/8/2022,8/18/2022,3986,3925,3925,DSF0001034599,TRUE,-61,-1.530356247,0
4,M096,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,8/18/2022,2/16/2023,10/25/2022,17936,15702,15702,DSF0001034599,TRUE,-2234,-12.45539697,0
4,M096,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,4/17/2023,3/11/2024,,231173,215491,177349,DSF0001034599,TRUE,-53824,-23.28299585,0
4,M096,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,4/17/2023,3/11/2024,,141724,121111,109894,DSF0001034599,TRUE,-31830,-22.45914595,0
4,M096,P.S. 96 - MANHATTAN,DOE - RESOA,RESO A BATHROOM UPGRADES,Construction,PNS,,,PNS,,764952,0,DSF0001008937,FALSE,,,
4,M096,P.S. 96 - MANHATTAN,DOE - RESOA,FY23 RESO A BATHROOM UPGRADE,Construction,In-Progress,4/1/2024,,,,101050,0,DSF0001035321,FALSE,,,
4,M099,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,5/21/2020,1/29/2021,9/24/2020,14880,29371,29371,DSF0000875653,TRUE,14491,97.38575269,1
4,M099,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,10/14/2020,7/28/2021,8/18/2021,66960,109204,109204,DSF0000875653,TRUE,42244,63.08841099,1
4,M099,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,7/1/2022,6/30/2023,,863040,784287,422232,DSF0000875653,TRUE,-440808,-51.07619577,0
4,M099,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,7/1/2022,6/30/2023,,159960,138002,100642,DSF0000875653,TRUE,-59318,-37.08302076,0
4,M099,I.S. 224 - MANHATTAN,SCA IEH,PO18-ABATE AND REPLACE FLOOR TILES IN ROOM 206 APPROX. 672SF,Construction,Complete,9/27/2023,,4/8/2024,,48296,481,SCA0000072351,FALSE,,,
4,M099,I.S. 224 - MANHATTAN,SCA IEH,PO18-THERE IS A POSSIBLE STEAM LEAK IN THE CEILING ROOM 460. THE CEILING HAS ACM BASED IN THE AHERA,Construction,Complete,1/26/2024,,1/27/2024,,20133,18887,SCA0000072678,FALSE,,,
4,M099,I.S. 224 - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,3/20/2024,,5/24/2024,,50000,50000,DSF0001086210,FALSE,,,
4,M099,RENNAISSANCE CHARTER HS - MANHATTAN,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,10/16/2023,,,,62543,0,DSF0000866119,FALSE,,,
4,M099,I.S. 224 - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,3/11/2024,,,,518284,0,DSF0001085736,FALSE,,,
4,M099,I.S. 224 - MANHATTAN,DOE - Skilled Trades,CAFETERIA CEILING TILE REPLACEMENT,Construction,Complete,12/13/2023,,3/28/2024,,177265,160487,DSF0001111879,FALSE,,,
4,M101,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,5/26/2020,2/2/2021,10/15/2020,15640,20989,20989,DSF0000890568,TRUE,5349,34.20076726,1
4,M101,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,11/3/2020,7/28/2021,7/28/2021,70380,83996,83996,DSF0000890568,TRUE,13616,19.34640523,1
4,M101,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,6/24/2022,6/23/2023,,907120,831181,709154,DSF0000890568,TRUE,-197966,-21.82357351,0
4,M101,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,6/24/2022,6/23/2023,,168130,136659,113121,DSF0000890568,TRUE,-55009,-32.71813478,0
