Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
7,X157,P.S. 157 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,2017-09-07,,,,125391.0,0.0,DSF0000866075,False,,,
7,X161,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2023-01-12,2023-05-30,12/6/2023,41773.0,191480.0,172949.0,"DSF0001031015, DSF0001109699, DSF0001109700",True,131176.0,314.02101836114235,1.0
7,X161,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Design,Complete,2023-12-08,2024-05-10,5/14/2024,203358.0,184054.0,175237.0,"DSF0001031015, DSF0001109699, DSF0001109700",True,-28121.0,-13.82832246579923,0.0
7,X161,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,4099077.0,4099077.0,11638.0,"DSF0001031015, DSF0001109699, DSF0001109700",False,,,
7,X161,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,333724.0,333724.0,30441.0,"DSF0001031015, DSF0001109699, DSF0001109700",False,,,
7,X161,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2022-08-31,2023-01-04,11/15/2022,3596.0,9135.0,9135.0,DSF0001034610,True,5539.0,154.03225806451613,1.0
7,X161,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2022-11-15,2023-05-12,2/15/2023,16184.0,36540.0,36540.0,DSF0001034610,True,20356.0,125.77854671280278,1.0
7,X161,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,2023-06-05,2024-06-03,,208591.0,192224.0,156814.0,DSF0001034610,True,-51777.0,-24.82225982904344,0.0
7,X161,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,2023-06-05,2024-06-03,,149998.0,147169.0,105723.0,DSF0001034610,True,-44275.0,-29.5170602274697,0.0
7,X161,P.S. 161 - BRONX,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2022-12-09,,3/22/2023,,150000.0,142259.0,DSF0001034073,False,,,
7,X161,X017 SPED - BRONX,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-12-20,,5/9/2024,,254000.0,254000.0,DSF0001036268,False,,,
7,X161,P.S. 161 - BRONX,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,2017-04-04,,,,149129.0,0.0,DSF0000799873,False,,,
7,X161,P.S. 161 - BRONX,DOE - Skilled Trades,FACILITY ENHANCEMENT,Construction,In-Progress,2024-06-14,,,,567206.0,0.0,DSF0001112126,False,,,
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,Scope,Complete,2022-07-11,2022-11-25,11/22/2023,93476.0,200590.0,104572.0,"DSF0001031035, DSF0001031036",True,11096.0,11.870426633574393,1.0
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,Design,Complete,2023-11-28,2024-04-30,5/2/2024,467382.0,318226.0,33046.0,"DSF0001031035, DSF0001031036",True,-434336.0,-92.92955227201732,0.0
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,10516100.0,10516100.0,25853.0,"DSF0001031035, DSF0001031036",False,,,
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,654335.0,654335.0,35360.0,"DSF0001031035, DSF0001031036",False,,,
7,X162,I.S. 584 - BRONX,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001033441,False,,,
7,X162,I.S. 162 - BRONX,DOE - Skilled Trades,GYMNASIUM UPGRADE,Construction,In-Progress,2017-07-24,,,,136414.0,0.0,DSF0000863476,False,,,
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,DOE - Skilled Trades,ACCESSIBILITY,Construction,In-Progress,2023-03-30,,,,233473.0,0.0,SCA0000070999,False,,,
7,X162,HOSTOS-LINCOLN ACADEMY OF SCIENCE,DOE - Skilled Trades,FACILITY ENHANCEMENT,Construction,In-Progress,2024-05-27,,,,808609.0,0.0,DSF0001112127,False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,2023-07-06,2023-11-06,10/25/2023,11077.0,16280.0,16280.0,DSF0001083808,True,5203.0,46.971201588877854,1.0
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,2023-11-01,2024-04-01,4/12/2024,49848.0,49654.0,8852.0,DSF0001083808,True,-40996.0,-82.24201572781254,0.0
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,PNS,,,PNS,642486.0,642486.0,14808.0,DSF0001083808,False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",PNS,,,PNS,119081.0,119081.0,12554.0,DSF0001083808,False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL AUDITORIUM UPGRADE / FY20 RESO A AUDITORIUM UPGRADE,Scope,Complete,2021-03-24,2022-02-17,1/14/2022,0.0,16047.0,16047.0,"DSF0000913169, DSF0000913170",False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL AUDITORIUM UPGRADE / FY20 RESO A AUDITORIUM UPGRADE,Design,Complete,2022-01-14,2022-04-14,4/6/2022,60000.0,101959.0,65657.0,"DSF0000913169, DSF0000913170",True,5657.0,9.428333333333333,1.0
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL AUDITORIUM UPGRADE / FY20 RESO A AUDITORIUM UPGRADE,Construction,Complete,2023-03-03,2024-02-29,2/29/2024,880000.0,816336.0,691196.0,"DSF0000913169, DSF0000913170",True,-188804.0,-21.455,0.0
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL AUDITORIUM UPGRADE / FY20 RESO A AUDITORIUM UPGRADE,"CM,F&E",Complete,2023-03-03,2024-02-29,2/29/2024,60000.0,90215.0,88521.0,"DSF0000913169, DSF0000913170",True,28521.0,47.535,1.0
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,DIIT - Project Connect,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,2019-11-01,,,,377804.0,0.0,DSF0000960362,False,,,
7,X183,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2023-03-24,,,,508513.0,0.0,DSF0001035149,False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,DOE - Skilled Trades,CHARTER MATCH BATHROOM UPGRADE,Construction,In-Progress,2024-02-20,,,,128769.0,0.0,DSF0001111900,False,,,
7,X183,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,DOE - Skilled Trades,CHARTER MATCH INTERIOR SPACES,Construction,In-Progress,2023-11-13,,,,275173.0,0.0,DSF0001110017,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2021-04-07,2021-08-20,9/2/2021,44214.0,177593.0,174822.0,"DSF0000954961, DSF0000954963, DSF0000954964",True,130608.0,295.39964717057944,1.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Design,Complete,2021-09-15,2022-02-18,5/5/2022,216529.0,256970.0,251693.0,"DSF0000954961, DSF0000954963, DSF0000954964",True,35164.0,16.23985701684301,1.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2022-07-11,2024-01-01,,4479323.0,4297283.0,3284937.0,"DSF0000954961, DSF0000954963, DSF0000954964",True,-1194386.0,-26.66443120980559,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2022-07-11,2024-01-01,,343538.0,366177.0,341767.0,"DSF0000954961, DSF0000954963, DSF0000954964",True,-1771.0,-0.515517933969459,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,SCIENCE LAB UPGRADE,Scope,Complete,2024-03-05,2024-06-18,6/3/2024,15652.0,20168.0,1268.0,DSF0001110055,True,-14384.0,-91.89879887554306,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,SCIENCE LAB UPGRADE,Design,In-Progress,2024-06-06,2024-11-07,,78262.0,78262.0,5070.0,DSF0001110055,True,-73192.0,-93.52176024124095,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,SCIENCE LAB UPGRADE,Construction,PNS,,,PNS,1760901.0,1760901.0,959.0,DSF0001110055,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,SCIENCE LAB UPGRADE,"CM,F&E",PNS,,,PNS,109567.0,109567.0,11186.0,DSF0001110055,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,PATH OF TRAVEL SCIENCE LAB UPGRADE,Scope,In-Progress,2024-06-04,2024-09-05,,,0.0,0.0,DSF0001112231,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,PATH OF TRAVEL SCIENCE LAB UPGRADE,Design,PNS,,,PNS,,0.0,0.0,DSF0001112231,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,PATH OF TRAVEL SCIENCE LAB UPGRADE,Construction,PNS,,,PNS,,0.0,0.0,DSF0001112231,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,PATH OF TRAVEL SCIENCE LAB UPGRADE,"CM,F&E",PNS,,,PNS,0.0,0.0,0.0,DSF0001112231,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2020-03-11,2020-07-09,6/4/2020,3546.0,3557.0,3557.0,DSF0000960761,True,11.0,0.3102086858432036,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,2020-06-04,2020-12-01,12/1/2020,15956.0,14226.0,14226.0,DSF0000960761,True,-1730.0,-10.842316370017548,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,2022-07-18,2023-05-13,,205654.0,195275.0,177369.0,DSF0000960761,True,-28285.0,-13.75368337109903,0.0
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,2022-07-18,2023-05-13,,194321.0,220889.0,215986.0,DSF0000960761,True,21665.0,11.149078071850187,1.0
7,X184,I.S. 296 - BRONX,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001033404,False,,,
7,X184,I.S. 298 - BRONX,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2024-02-21,,,,250000.0,0.0,DSF0001036275,False,,,
7,X184,I.S. 296 - BRONX,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,300000.0,0.0,DSF0001086797,False,,,
7,X184,I.S. 296 - BRONX,DOE - RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,2019-08-23,,,,266752.0,0.0,DSF0000844934,False,,,
7,X184,X017 SPED - BRONX,DOE - RESOA,FY19 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,2022-10-07,,,,150766.0,0.0,DSF0000890951,False,,,
7,X184,I.S. 296 - BRONX,DOE - RESOA,FY22 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2023-12-22,,,,391883.0,0.0,DSF0001034092,False,,,
7,X184,X017 SPED - BRONX,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,305565.0,0.0,DSF0001086798,False,,,
7,X184,I.S. 298 - BRONX,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,250000.0,0.0,DSF0001086799,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,100000.0,0.0,DSF0001086800,False,,,
7,X184,I.S. 296 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,2021-01-04,,,,157393.0,0.0,DSF0000886351,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2024-06-04,,,,550208.0,0.0,DSF0001111654,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,DOE - Skilled Trades,ELEVATOR MODERNIZATION,Construction,In-Progress,2024-03-08,,,,549675.0,1884.0,DSF0001112049,False,,,
7,X184,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,DOE - Skilled Trades,FACILITY ENHANCEMENT,Construction,In-Progress,2024-06-14,,,,1182773.0,0.0,DSF0001112129,False,,,
7,X354,LEARNING THROUGH PLAY PRE-K CENTER,SCA Furniture & Equipment,FY22 RESO A MOBILE SCIENCE LABS,F&E,In-Progress,2024-05-30,,,65000.0,65000.0,0.0,DSF0001033433,False,,,
7,X354,LEARNING THROUGH PLAY PRE-K CENTER,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-07,,3/14/2023,,50000.0,34133.0,DSF0001034879,False,,,
7,X354,LEARNING THROUGH PLAY PRE-K CENTER,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,2024-05-13,,,,50832.0,0.0,DSF0001085565,False,,,
7,X356,LEARNING THROUGH PLAY PRE-K CENTER,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-11-02,,12/1/2022,,50000.0,34826.0,DSF0001034880,False,,,
7,X356,LEARNING THROUGH PLAY PRE-K CENTER,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,2023-11-27,,,,50832.0,0.0,DSF0001085566,False,,,
7,X470,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,Scope,Complete,2018-11-07,2021-09-09,12/15/2021,89549.0,241244.0,241244.0,"DSF0000889643, DSF0000960593, DSF0000955453, DSF0001032102",True,151695.0,169.39887659270343,1.0
7,X470,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,Design,Complete,2021-12-17,2022-05-20,2/15/2023,409361.0,599237.0,501672.0,"DSF0000889643, DSF0000960593, DSF0000955453, DSF0001032102",True,92311.0,22.55002308475893,1.0
7,X470,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,2023-06-20,2025-05-19,,8279391.0,7704378.0,1344579.0,"DSF0000889643, DSF0000960593, DSF0000955453, DSF0001032102",True,-6934812.0,-83.75992871939494,0.0
7,X470,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2023-06-20,2025-05-19,,586171.0,278769.0,275711.0,"DSF0000889643, DSF0000960593, DSF0000955453, DSF0001032102",True,-310460.0,-52.9640667996199,0.0
7,X470,UNIVERSITY HEIGHTS HS - BRONX,SCA Furniture & Equipment,FY23 RESO A MOBILE SCIENCE LAB,F&E,PNS,,,PNS,200000.0,200000.0,0.0,DSF0001035309,False,,,
7,X470,MOTT HAVEN VILLAGE PREP - BRONX,DIIT - Project Connect,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,2019-11-01,,,,159376.0,0.0,DSF0000960435,False,,,
7,X470,CAREERS IN SPORTS HIGH SCHOOL - BRONX,DOE - RESOA,FY24 RESO A LIBRARY UPGRADE,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001086846,False,,,
7,X470,UNIVERSITY HEIGHTS HS - BRONX,DOE - Skilled Trades,CAFETERIA SERVING LINE,Construction,In-Progress,2022-11-21,,,,613615.0,0.0,DSF0000960876,False,,,
7,X470,UNIVERSITY HEIGHTS HS - BRONX,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,2022-11-11,,,,128988.0,0.0,DSF0001034474,False,,,
7,X487,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Scope,Complete,2019-04-01,2019-09-06,8/28/2019,1335780.0,1393103.0,1373151.0,DSF0000889308,True,37371.0,2.797691236580874,0.0
7,X487,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Design,Complete,2019-08-29,2020-04-01,4/1/2020,6011010.0,4912405.0,4696587.0,DSF0000889308,True,-1314423.0,-21.86692419410382,0.0
7,X487,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Construction,Complete,2021-08-02,2024-09-03,5/13/2024,75805515.0,69046839.0,65360591.0,DSF0000889308,True,-10444924.0,-13.778580621739724,0.0
7,X487,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",Complete,2021-08-02,2024-09-03,5/13/2024,10686240.0,8037557.0,5690372.0,DSF0000889308,True,-4995868.0,-46.75047537768195,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,Scope,Complete,2022-08-05,2022-12-22,12/14/2022,19525.0,12861.0,12861.0,DSF0001083832,True,-6664.0,-34.13060179257362,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,Design,Complete,2022-12-23,2023-05-26,8/2/2023,87863.0,37377.0,3524.0,DSF0001083832,True,-84339.0,-95.9892104753992,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,Construction,PNS,,,PNS,1132451.0,1132451.0,0.0,DSF0001083832,False,,,
7,X600,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,"CM,F&E",PNS,,,PNS,209894.0,209894.0,5964.0,DSF0001083832,False,,,
7,X600,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2020-03-09,2020-07-07,6/4/2020,3806.0,3584.0,3584.0,DSF0000960764,True,-222.0,-5.832895428271151,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,2020-06-04,2020-12-01,12/1/2020,17128.0,14336.0,14336.0,DSF0000960764,True,-2792.0,-16.300794021485288,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,2022-07-18,2023-05-13,,220758.0,203918.0,185723.0,DSF0000960764,True,-35035.0,-15.870319535418876,0.0
7,X600,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,2022-07-18,2023-05-13,,223156.0,249365.0,233121.0,DSF0000960764,True,9965.0,4.465486027711556,0.0
7,X600,ALFRED E. SMITH HS - X,DOE - RESOA,FY24 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,2023-09-15,,,,285886.0,2796.0,DSF0001086850,False,,,
7,X600,BRONX DESIGN AND CONSTRUCTION ACADEMY - BRONX,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,In-Progress,2023-12-20,,,,100000.0,0.0,DSF0001086851,False,,,
7,X600,ALFRED E. SMITH HS - X,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,2015-08-31,,,,75200.0,0.0,DSF0000797255,False,,,
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,Scope,Complete,2018-09-07,2019-02-06,11/26/2018,43770.0,25901.0,25901.0,DSF0000890619,True,-17869.0,-40.824765821338815,0.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,Design,Complete,2018-12-05,2019-05-29,5/17/2019,175080.0,248437.0,108905.0,DSF0000890619,True,-66175.0,-37.79700708247658,0.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,Construction,In-Progress,2019-08-05,2020-08-03,,3282750.0,3199145.0,2894174.0,DSF0000890619,True,-388576.0,-11.83690503388927,0.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,"CM,F&E",In-Progress,2019-08-05,2020-08-03,,289590.0,1124390.0,1114502.0,DSF0000890619,True,824912.0,284.85514002555334,1.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,Scope,Complete,2020-02-10,2020-07-07,5/3/2021,37750.0,60104.0,60104.0,"DSF0000955547, DSF0000955554",True,22354.0,59.2158940397351,1.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,Design,Complete,2021-05-10,2021-10-26,5/13/2022,188750.0,245750.0,245750.0,"DSF0000955547, DSF0000955554",True,57000.0,30.198675496688743,1.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,Construction,In-Progress,2022-08-11,2024-02-01,,4246876.0,3911126.0,1437401.0,"DSF0000955547, DSF0000955554",True,-2809475.0,-66.15392114109288,0.0
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,"CM,F&E",In-Progress,2022-08-11,2024-02-01,,264250.0,294126.0,292506.0,"DSF0000955547, DSF0000955554",True,28256.0,10.69290444654683,1.0
7,X655,MOTT HAVEN COMMUNITY HIGH SCHOOL - BRONX,Other DOE,CHARTER MATCH TECHNOLOGY AND LAPTOP CARTS,,Complete,2021-07-18,,1/14/2022,0.0,188725.0,195280.0,DSF0001034673,False,,,
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-09-01,,,,110000.0,0.0,DSF0001009251,False,,,
7,X655,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",DOE - RESOA,FY20 RESO A ELECTRICAL UPGRADE,Construction,PNS,,,PNS,,112568.0,0.0,DSF0000913174,False,,,
7,X655,MOTT HAVEN COMMUNITY HIGH SCHOOL - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,2021-01-04,,,,226128.0,0.0,DSF0000886914,False,,,
7,X790,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Scope,Complete,2021-10-08,2022-02-14,2/3/2022,26831.0,19849.0,19849.0,"SCA0000070755, DSF0001083781",True,-6982.0,-26.02213857105587,0.0
7,X790,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Design,Complete,2022-12-20,2023-05-08,6/15/2023,129250.0,102038.0,90493.0,"SCA0000070755, DSF0001083781",True,-38757.0,-29.98607350096712,0.0
7,X790,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Construction,PNS,,,PNS,2483533.0,2483533.0,10179.0,"SCA0000070755, DSF0001083781",False,,,
7,X790,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,"CM,F&E",PNS,,,PNS,224638.0,224638.0,25440.0,"SCA0000070755, DSF0001083781",False,,,
7,X790,BRONX LEGACY HIGH SCHOOL,SCA Furniture & Equipment,FY24 RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,125000.0,125000.0,0.0,DSF0001086854,False,,,
7,X790,BRONX LEADERSHIP ACADEMY II HS - BRONX,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-09-07,,10/24/2022,,72697.0,68969.0,DSF0001034889,False,,,
7,X790,X188 SPED - BRONX,Other DOE,CHARTER MATCH LAPTOP CARTS,,Complete,2021-07-14,,1/10/2022,0.0,86659.0,82618.0,DSF0001034334,False,,,
7,X790,X188 SPED - BRONX,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,166000.0,0.0,DSF0001007952,False,,,
7,X790,BRONX LEADERSHIP ACADEMY II HS - BRONX,DOE - Skilled Trades,ACE BMS UPGRADE,Construction,In-Progress,2023-02-28,,,,1554000.0,1114377.0,DSF0001083016,False,,,
7,X807,DOE ADMINISTRATIVE OFFICE - BRONX,DOE - RESOA,FY20 RESO A ELECTRICAL UPGRADE,Construction,In-Progress,2023-12-01,,,,95568.0,0.0,DSF0000913519,False,,,
7,X807,DOE ADMINISTRATIVE OFFICE - BRONX,DOE - RESOA,FY24 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,314000.0,0.0,DSF0001086855,False,,,
